path,label,start,end,subject,cam,dataset,age_group,gender_presentation,monk_skin_tone,race_ethnicity_omb,bmi_band,height_band,environment_category,camera_shot,speed,camera_elevation,camera_azimuth,camera_distance
sitting/sitting_ch_175,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst9,white,overweight,short,outdoor,static_wide,24fps_rt,top,front,medium
sitting/sitting_ch_176,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst8,asian,obese,short,outdoor,static_wide,25fps_rt,high,left,medium
sitting/sitting_ch_177,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst7,nhpi,overweight,tall,indoor,static_medium_wide,25fps_rt,top,right,medium
sitting/sitting_ch_178,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst9,hispanic_latino,overweight,tall,outdoor,static_medium_wide,25fps_rt,top,front,far
sitting/sitting_ch_179,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst7,black,underweight,tall,outdoor,static_wide,24fps_rt,top,front,medium
sitting/sitting_ch_180,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst5,hispanic_latino,obese,avg,outdoor,static_medium_wide,30fps_rt,low,front,medium
sitting/sitting_ch_181,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst1,aian,underweight,tall,outdoor,static_wide,25fps_rt,high,right,medium
sitting/sitting_ch_182,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst1,white,obese,avg,outdoor,static_wide,25fps_rt,eye,left,medium
sitting/sitting_ch_183,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst7,hispanic_latino,normal,tall,outdoor,static_wide,30fps_rt,low,left,medium
sitting/sitting_ch_184,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst6,white,underweight,short,indoor,static_medium_wide,std_rt,eye,left,medium
sitting/sitting_ch_185,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst2,hispanic_latino,normal,tall,indoor,static_wide,30fps_rt,high,rear,far
sitting/sitting_ch_186,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst8,asian,obese,short,outdoor,static_wide,30fps_rt,low,left,medium
sitting/sitting_ch_187,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst9,aian,overweight,short,indoor,static_medium_wide,25fps_rt,high,front,far
sitting/sitting_ch_188,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst9,aian,underweight,tall,indoor,static_wide,30fps_rt,top,rear,medium
sitting/sitting_ch_189,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst6,white,obese,tall,indoor,static_wide,24fps_rt,top,right,medium
sitting/sitting_ch_190,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst3,asian,normal,tall,indoor,static_medium_wide,25fps_rt,low,left,far
sitting/sitting_ch_191,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst6,black,overweight,short,indoor,static_wide,30fps_rt,eye,rear,medium
sitting/sitting_ch_192,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst3,aian,overweight,tall,indoor,static_wide,25fps_rt,eye,rear,far
sitting/sitting_ch_193,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst4,asian,normal,tall,outdoor,static_medium_wide,25fps_rt,low,front,medium
sitting/sitting_ch_194,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst4,black,underweight,tall,outdoor,static_wide,30fps_rt,high,rear,medium
sitting/sitting_ch_195,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst9,black,obese,short,outdoor,static_medium_wide,30fps_rt,top,rear,medium
sitting/sitting_ch_196,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst5,white,underweight,short,outdoor,static_wide,30fps_rt,top,right,medium
sitting/sitting_ch_197,4,0.0,5.063,-1,-1,of-syn,children_5_12,female,mst8,asian,overweight,short,outdoor,static_wide,30fps_rt,low,front,medium
sitting/sitting_ch_198,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst7,black,normal,short,outdoor,static_wide,24fps_rt,top,right,medium
sitting/sitting_ch_199,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst1,white,underweight,short,indoor,static_wide,30fps_rt,low,front,medium
sitting/sitting_ch_200,4,0.0,5.063,-1,-1,of-syn,children_5_12,male,mst8,aian,obese,tall,indoor,static_wide,std_rt,high,front,far
sitting/sitting_el_001,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,black,obese,short,outdoor,static_wide,25fps_rt,high,front,medium
sitting/sitting_el_002,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,hispanic_latino,normal,tall,indoor,static_medium_wide,24fps_rt,eye,front,far
sitting/sitting_el_003,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst4,asian,normal,tall,indoor,static_wide,25fps_rt,top,front,medium
sitting/sitting_el_004,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,aian,overweight,tall,outdoor,static_wide,30fps_rt,low,rear,medium
sitting/sitting_el_005,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,aian,obese,short,outdoor,static_wide,24fps_rt,high,left,far
sitting/sitting_el_006,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst8,hispanic_latino,overweight,short,outdoor,static_wide,std_rt,top,left,medium
sitting/sitting_el_007,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,nhpi,underweight,tall,outdoor,static_wide,25fps_rt,high,left,far
sitting/sitting_el_008,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,mena,normal,short,indoor,static_wide,30fps_rt,low,front,medium
sitting/sitting_el_009,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst10,black,underweight,short,indoor,static_wide,24fps_rt,low,right,medium
sitting/sitting_el_010,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,white,underweight,tall,indoor,static_medium_wide,25fps_rt,low,left,medium
sitting/sitting_el_011,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst10,nhpi,obese,short,outdoor,static_wide,25fps_rt,low,right,far
sitting/sitting_el_012,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,nhpi,underweight,tall,outdoor,static_medium_wide,30fps_rt,low,front,far
sitting/sitting_el_013,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,aian,overweight,tall,indoor,static_wide,25fps_rt,eye,front,far
sitting/sitting_el_014,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,hispanic_latino,normal,avg,outdoor,static_wide,24fps_rt,low,rear,far
sitting/sitting_el_015,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst7,asian,overweight,short,outdoor,static_wide,std_rt,high,rear,far
sitting/sitting_el_016,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,mena,overweight,avg,indoor,static_medium_wide,30fps_rt,eye,right,far
sitting/sitting_el_017,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst9,asian,obese,short,outdoor,static_wide,25fps_rt,low,rear,far
sitting/sitting_el_018,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst7,hispanic_latino,normal,tall,outdoor,static_wide,25fps_rt,eye,right,far
sitting/sitting_el_019,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,black,obese,avg,indoor,static_wide,25fps_rt,top,left,far
sitting/sitting_el_020,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst9,black,obese,tall,outdoor,static_medium_wide,std_rt,top,right,far
sitting/sitting_el_021,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,nhpi,overweight,short,outdoor,static_wide,30fps_rt,top,left,medium
sitting/sitting_el_022,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,hispanic_latino,normal,avg,indoor,static_wide,24fps_rt,high,rear,far
sitting/sitting_el_023,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,nhpi,overweight,avg,outdoor,static_wide,std_rt,high,front,far
sitting/sitting_el_024,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,black,normal,tall,outdoor,static_wide,25fps_rt,low,right,medium
sitting/sitting_el_025,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,asian,overweight,tall,indoor,static_wide,25fps_rt,eye,rear,far
sitting/sitting_el_026,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,black,underweight,avg,indoor,static_medium_wide,std_rt,high,right,far
sitting/sitting_el_027,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,nhpi,obese,avg,outdoor,static_wide,24fps_rt,top,rear,far
sitting/sitting_el_028,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,nhpi,obese,short,outdoor,static_medium_wide,24fps_rt,high,rear,far
sitting/sitting_el_029,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,asian,obese,tall,indoor,static_wide,24fps_rt,top,rear,far
sitting/sitting_el_030,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,black,underweight,short,outdoor,static_wide,std_rt,low,front,medium
sitting/sitting_el_031,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst9,black,normal,avg,indoor,static_wide,24fps_rt,top,rear,far
sitting/sitting_el_032,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,mena,normal,avg,indoor,static_wide,30fps_rt,eye,left,medium
sitting/sitting_el_033,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,hispanic_latino,obese,avg,outdoor,static_wide,25fps_rt,high,left,far
sitting/sitting_el_034,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,white,obese,tall,outdoor,static_wide,25fps_rt,low,front,far
sitting/sitting_el_035,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,mena,overweight,tall,outdoor,static_wide,24fps_rt,high,rear,medium
sitting/sitting_el_036,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst5,asian,obese,tall,outdoor,static_medium_wide,std_rt,low,rear,medium
sitting/sitting_el_037,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,white,obese,short,indoor,static_wide,30fps_rt,high,front,far
sitting/sitting_el_038,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst7,black,normal,tall,indoor,static_wide,25fps_rt,high,left,far
sitting/sitting_el_039,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,aian,underweight,tall,outdoor,static_wide,30fps_rt,eye,left,far
sitting/sitting_el_040,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst10,aian,underweight,short,indoor,static_wide,std_rt,high,left,medium
sitting/sitting_el_041,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,mena,normal,tall,indoor,static_wide,30fps_rt,top,right,medium
sitting/sitting_el_042,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,white,underweight,avg,indoor,static_wide,24fps_rt,low,front,far
sitting/sitting_el_043,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst9,nhpi,normal,short,indoor,static_medium_wide,24fps_rt,top,rear,far
sitting/sitting_el_044,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,black,obese,tall,outdoor,static_wide,30fps_rt,top,rear,far
sitting/sitting_el_045,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst2,nhpi,normal,avg,indoor,static_wide,30fps_rt,top,rear,medium
sitting/sitting_el_046,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst8,mena,normal,avg,indoor,static_wide,25fps_rt,high,right,medium
sitting/sitting_el_047,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst10,aian,obese,tall,indoor,static_wide,24fps_rt,eye,rear,far
sitting/sitting_el_048,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,nhpi,obese,short,outdoor,static_wide,25fps_rt,eye,front,far
sitting/sitting_el_049,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,mena,overweight,tall,indoor,static_wide,30fps_rt,high,front,far
sitting/sitting_el_050,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst10,asian,underweight,tall,indoor,static_medium_wide,std_rt,high,rear,medium
sitting/sitting_el_051,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,hispanic_latino,obese,avg,indoor,static_medium_wide,24fps_rt,top,rear,medium
sitting/sitting_el_052,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst4,aian,normal,short,outdoor,static_wide,30fps_rt,high,front,far
sitting/sitting_el_053,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst8,nhpi,obese,tall,indoor,static_medium_wide,25fps_rt,top,left,far
sitting/sitting_el_054,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,hispanic_latino,underweight,tall,outdoor,static_wide,25fps_rt,top,right,medium
sitting/sitting_el_055,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,hispanic_latino,underweight,avg,indoor,static_wide,24fps_rt,high,left,far
sitting/sitting_el_056,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,black,obese,tall,outdoor,static_medium_wide,24fps_rt,high,front,far
sitting/sitting_el_057,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,black,overweight,avg,outdoor,static_wide,25fps_rt,low,rear,medium
sitting/sitting_el_058,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,aian,underweight,avg,outdoor,static_wide,24fps_rt,low,rear,far
sitting/sitting_el_059,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,hispanic_latino,normal,tall,indoor,static_wide,25fps_rt,eye,right,far
sitting/sitting_el_060,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,mena,normal,tall,indoor,static_wide,30fps_rt,high,rear,far
sitting/sitting_el_061,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst9,hispanic_latino,underweight,short,indoor,static_medium_wide,25fps_rt,low,front,medium
sitting/sitting_el_062,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst5,white,normal,avg,indoor,static_medium_wide,24fps_rt,high,right,medium
sitting/sitting_el_063,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst10,mena,normal,avg,indoor,static_wide,25fps_rt,eye,left,medium
sitting/sitting_el_064,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,hispanic_latino,underweight,avg,outdoor,static_wide,std_rt,eye,left,far
sitting/sitting_el_065,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,aian,normal,short,indoor,static_medium_wide,std_rt,eye,right,far
sitting/sitting_el_066,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,white,overweight,tall,indoor,static_wide,24fps_rt,top,left,medium
sitting/sitting_el_067,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,mena,overweight,avg,indoor,static_medium_wide,std_rt,eye,rear,medium
sitting/sitting_el_068,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,nhpi,normal,avg,outdoor,static_wide,30fps_rt,high,rear,medium
sitting/sitting_el_069,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst4,mena,normal,short,indoor,static_wide,std_rt,low,front,far
sitting/sitting_el_070,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,aian,obese,avg,indoor,static_wide,24fps_rt,low,left,medium
sitting/sitting_el_071,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst9,aian,underweight,short,outdoor,static_medium_wide,std_rt,low,front,far
sitting/sitting_el_072,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,nhpi,normal,avg,indoor,static_wide,30fps_rt,eye,right,far
sitting/sitting_el_073,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,asian,underweight,avg,indoor,static_wide,24fps_rt,low,front,far
sitting/sitting_el_074,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst6,black,underweight,short,indoor,static_wide,30fps_rt,eye,right,medium
sitting/sitting_el_075,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,asian,underweight,avg,indoor,static_wide,25fps_rt,top,left,far
sitting/sitting_el_076,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst7,mena,normal,avg,indoor,static_wide,25fps_rt,top,right,medium
sitting/sitting_el_077,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst9,black,obese,short,outdoor,static_wide,25fps_rt,high,left,far
sitting/sitting_el_078,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst8,black,obese,avg,indoor,static_wide,25fps_rt,top,rear,far
sitting/sitting_el_079,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,asian,obese,short,indoor,static_wide,30fps_rt,eye,right,far
sitting/sitting_el_080,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst4,aian,overweight,short,outdoor,static_wide,std_rt,eye,rear,far
sitting/sitting_el_081,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst4,white,normal,tall,indoor,static_wide,24fps_rt,low,rear,medium
sitting/sitting_el_082,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst10,aian,underweight,tall,outdoor,static_wide,24fps_rt,high,right,far
sitting/sitting_el_083,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,black,obese,short,outdoor,static_medium_wide,30fps_rt,top,left,far
sitting/sitting_el_084,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,aian,obese,avg,indoor,static_wide,30fps_rt,top,left,far
sitting/sitting_el_085,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,nhpi,underweight,tall,outdoor,static_wide,std_rt,eye,rear,medium
sitting/sitting_el_086,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,mena,normal,tall,outdoor,static_medium_wide,std_rt,eye,front,medium
sitting/sitting_el_087,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,black,underweight,tall,outdoor,static_medium_wide,24fps_rt,high,front,medium
sitting/sitting_el_088,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,aian,normal,short,indoor,static_wide,24fps_rt,low,rear,far
sitting/sitting_el_089,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,white,underweight,avg,indoor,static_medium_wide,24fps_rt,low,right,far
sitting/sitting_el_090,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,white,underweight,tall,indoor,static_wide,30fps_rt,high,rear,medium
sitting/sitting_el_091,11,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst5,black,underweight,tall,outdoor,static_wide,30fps_rt,top,left,far
sitting/sitting_el_092,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,hispanic_latino,underweight,short,indoor,static_wide,std_rt,low,right,medium
sitting/sitting_el_093,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst9,aian,obese,avg,outdoor,static_wide,24fps_rt,low,front,far
sitting/sitting_el_094,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,aian,underweight,tall,indoor,static_wide,25fps_rt,low,rear,far
sitting/sitting_el_095,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,black,underweight,tall,indoor,static_medium_wide,std_rt,low,left,far
sitting/sitting_el_096,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,black,obese,short,outdoor,static_medium_wide,25fps_rt,low,front,far
sitting/sitting_el_097,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst2,black,underweight,short,indoor,static_wide,24fps_rt,low,front,far
sitting/sitting_el_098,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,mena,overweight,tall,outdoor,static_wide,std_rt,high,right,far
sitting/sitting_el_099,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,black,underweight,tall,indoor,static_medium_wide,30fps_rt,low,right,far
sitting/sitting_el_100,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,hispanic_latino,obese,avg,outdoor,static_medium_wide,24fps_rt,eye,front,medium
sitting/sitting_el_101,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst2,white,underweight,avg,outdoor,static_medium_wide,std_rt,eye,rear,far
sitting/sitting_el_102,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst5,white,overweight,avg,outdoor,static_wide,std_rt,low,left,far
sitting/sitting_el_103,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,nhpi,normal,avg,indoor,static_wide,24fps_rt,low,right,far
sitting/sitting_el_104,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,asian,overweight,avg,outdoor,static_wide,std_rt,low,rear,medium
sitting/sitting_el_105,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,nhpi,obese,tall,outdoor,static_wide,30fps_rt,low,rear,medium
sitting/sitting_el_106,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst7,mena,underweight,tall,indoor,static_medium_wide,30fps_rt,low,front,medium
sitting/sitting_el_107,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,nhpi,normal,short,outdoor,static_wide,std_rt,eye,right,far
sitting/sitting_el_108,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,black,normal,avg,outdoor,static_medium_wide,24fps_rt,low,left,medium
sitting/sitting_el_109,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,black,normal,avg,indoor,static_wide,std_rt,eye,front,far
sitting/sitting_el_110,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,hispanic_latino,overweight,short,indoor,static_medium_wide,25fps_rt,high,front,far
sitting/sitting_el_111,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst9,white,overweight,short,outdoor,static_wide,24fps_rt,high,right,far
sitting/sitting_el_112,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst8,nhpi,underweight,tall,outdoor,static_wide,25fps_rt,high,left,far
sitting/sitting_el_113,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst4,black,normal,avg,outdoor,static_wide,std_rt,high,rear,medium
sitting/sitting_el_114,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,mena,normal,tall,indoor,static_wide,24fps_rt,high,rear,far
sitting/sitting_el_115,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,aian,normal,avg,outdoor,static_medium_wide,30fps_rt,high,right,far
sitting/sitting_el_116,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,asian,normal,avg,outdoor,static_wide,30fps_rt,high,front,far
sitting/sitting_el_117,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst2,nhpi,underweight,short,indoor,static_wide,std_rt,top,right,far
sitting/sitting_el_118,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,aian,overweight,short,outdoor,static_wide,24fps_rt,eye,left,medium
sitting/sitting_el_119,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,white,obese,short,indoor,static_medium_wide,24fps_rt,high,left,medium
sitting/sitting_el_120,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst4,black,normal,avg,indoor,static_wide,25fps_rt,high,right,far
sitting/sitting_el_121,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst4,nhpi,normal,short,outdoor,static_wide,std_rt,high,left,far
sitting/sitting_el_122,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst4,nhpi,underweight,tall,outdoor,static_wide,30fps_rt,low,front,medium
sitting/sitting_el_123,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,white,obese,short,outdoor,static_wide,std_rt,top,right,medium
sitting/sitting_el_124,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst5,black,normal,tall,indoor,static_wide,24fps_rt,low,left,medium
sitting/sitting_el_125,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,black,normal,tall,outdoor,static_wide,25fps_rt,eye,left,far
sitting/sitting_el_126,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,mena,obese,tall,outdoor,static_wide,std_rt,low,right,medium
sitting/sitting_el_127,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst8,asian,overweight,short,outdoor,static_wide,24fps_rt,eye,right,medium
sitting/sitting_el_128,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,white,obese,tall,indoor,static_wide,30fps_rt,eye,right,far
sitting/sitting_el_129,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst9,hispanic_latino,overweight,short,outdoor,static_wide,std_rt,eye,rear,far
sitting/sitting_el_130,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,aian,normal,short,outdoor,static_wide,30fps_rt,eye,left,medium
sitting/sitting_el_131,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,nhpi,obese,avg,outdoor,static_wide,std_rt,high,rear,far
sitting/sitting_el_132,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst10,hispanic_latino,normal,short,indoor,static_medium_wide,30fps_rt,top,left,medium
sitting/sitting_el_133,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst5,nhpi,obese,avg,indoor,static_wide,24fps_rt,high,right,far
sitting/sitting_el_134,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst1,aian,normal,avg,outdoor,static_wide,24fps_rt,eye,rear,medium
sitting/sitting_el_135,11,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst5,aian,obese,tall,indoor,static_wide,30fps_rt,top,left,far
sitting/sitting_el_136,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst3,aian,underweight,short,outdoor,static_wide,std_rt,eye,left,medium
sitting/sitting_el_137,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst1,hispanic_latino,overweight,tall,outdoor,static_wide,25fps_rt,eye,left,far
sitting/sitting_el_138,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst7,aian,overweight,avg,indoor,static_wide,24fps_rt,eye,rear,far
sitting/sitting_el_139,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst4,black,obese,avg,indoor,static_wide,24fps_rt,top,left,far
sitting/sitting_el_140,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,asian,normal,avg,outdoor,static_wide,std_rt,high,right,far
sitting/sitting_el_141,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst6,nhpi,normal,avg,indoor,static_medium_wide,25fps_rt,high,right,far
sitting/sitting_el_142,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst8,asian,obese,avg,indoor,static_wide,24fps_rt,low,front,far
sitting/sitting_el_143,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst3,white,obese,tall,outdoor,static_wide,24fps_rt,low,left,far
sitting/sitting_el_144,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,male,mst10,white,normal,avg,outdoor,static_wide,25fps_rt,low,front,medium
sitting/sitting_el_145,4,0.0,5.063,-1,-1,of-syn,elderly_65_plus,female,mst9,white,underweight,avg,indoor,static_wide,std_rt,eye,rear,far
